tag,number,title,link,acceptance,difficulty,tags
Array,2392,Build a Matrix With Conditions,https://leetcode.com/problems/build-a-matrix-with-conditions,59.00%,Hard,
Array,2342,Max Sum of a Pair With Equal Sum of Digits,https://leetcode.com/problems/max-sum-of-a-pair-with-equal-sum-of-digits,52.80%,Medium,
Array,2340,Minimum Adjacent Swaps to Make a Valid Array,https://leetcode.com/problems/minimum-adjacent-swaps-to-make-a-valid-array,76.40%,Medium,
Array,2399,Check Distances Between Same Letters,https://leetcode.com/problems/check-distances-between-same-letters,70.60%,Easy,
Array,2401,Longest Nice Subarray,https://leetcode.com/problems/longest-nice-subarray,47.50%,Medium,
Array,2402,Meeting Rooms III,https://leetcode.com/problems/meeting-rooms-iii,32.50%,Hard,
Array,2395,Find Subarrays With Equal Sum,https://leetcode.com/problems/find-subarrays-with-equal-sum,63.60%,Easy,
Array,2397,Maximum Rows Covered by Columns,https://leetcode.com/problems/maximum-rows-covered-by-columns,52.00%,Medium,
Array,2365,Task Scheduler II,https://leetcode.com/problems/task-scheduler-ii,45.80%,Medium,
Array,2345,Finding the Number of Visible Mountains,https://leetcode.com/problems/finding-the-number-of-visible-mountains,45.40%,Medium,
Array,2404,Most Frequent Even Element,https://leetcode.com/problems/most-frequent-even-element,51.80%,Easy,
Array,2406,Divide Intervals Into Minimum Number of Groups,https://leetcode.com/problems/divide-intervals-into-minimum-number-of-groups,44.60%,Medium,
Array,2355,Maximum Number of Books You Can Take,https://leetcode.com/problems/maximum-number-of-books-you-can-take,46.80%,Hard,
Array,2416,Sum of Prefix Scores of Strings,https://leetcode.com/problems/sum-of-prefix-scores-of-strings,41.90%,Hard,
Array,2410,Maximum Matching of Players With Trainers,https://leetcode.com/problems/maximum-matching-of-players-with-trainers,58.90%,Medium,
Array,2411,Smallest Subarrays With Maximum Bitwise OR,https://leetcode.com/problems/smallest-subarrays-with-maximum-bitwise-or,39.80%,Medium,
Array,2412,Minimum Money Required Before Transactions,https://leetcode.com/problems/minimum-money-required-before-transactions,38.60%,Hard,
Array,2361,Minimum Costs Using the Train Line,https://leetcode.com/problems/minimum-costs-using-the-train-line,78.20%,Hard,
Array,2418,Sort the People,https://leetcode.com/problems/sort-the-people,83.00%,Easy,
Array,2419,Longest Subarray With Maximum Bitwise AND,https://leetcode.com/problems/longest-subarray-with-maximum-bitwise-and,47.20%,Medium,
Array,2420,Find All Good Indices,https://leetcode.com/problems/find-all-good-indices,36.50%,Medium,
Array,2421,Number of Good Paths,https://leetcode.com/problems/number-of-good-paths,36.10%,Hard,
Array,2371,Minimize Maximum Value in a Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid,69.80%,Hard,
Array,2428,Maximum Sum of an Hourglass,https://leetcode.com/problems/maximum-sum-of-an-hourglass,73.40%,Medium,
Array,2426,Number of Pairs Satisfying Inequality,https://leetcode.com/problems/number-of-pairs-satisfying-inequality,40.50%,Hard,
Array,2387,Median of a Row Wise Sorted Matrix,https://leetcode.com/problems/median-of-a-row-wise-sorted-matrix,68.20%,Medium,
Array,2407,Longest Increasing Subsequence II,https://leetcode.com/problems/longest-increasing-subsequence-ii,20.30%,Hard,
Array,2425,Bitwise XOR of All Pairings,https://leetcode.com/problems/bitwise-xor-of-all-pairings,57.40%,Medium,
Array,2393,Count Strictly Increasing Subarrays,https://leetcode.com/problems/count-strictly-increasing-subarrays,76.90%,Medium,
Array,2403,Minimum Time to Kill All Monsters,https://leetcode.com/problems/minimum-time-to-kill-all-monsters,53.00%,Hard,
Array,2408,Design SQL,https://leetcode.com/problems/design-sql,90.50%,Medium,
Array,2422,Merge Operations to Turn Array Into a Palindrome,https://leetcode.com/problems/merge-operations-to-turn-array-into-a-palindrome,74.60%,Medium,
String,3,Longest Substring Without Repeating Characters,https://leetcode.com/problems/longest-substring-without-repeating-characters,33.70%,Medium,
String,5,Longest Palindromic Substring,https://leetcode.com/problems/longest-palindromic-substring,32.40%,Medium,
String,6,Zigzag Conversion,https://leetcode.com/problems/zigzag-conversion,42.90%,Medium,
String,8,String to Integer (atoi),https://leetcode.com/problems/string-to-integer-atoi,16.60%,Medium,
String,10,Regular Expression Matching,https://leetcode.com/problems/regular-expression-matching,28.30%,Hard,
String,12,Integer to Roman,https://leetcode.com/problems/integer-to-roman,60.40%,Medium,
String,13,Roman to Integer,https://leetcode.com/problems/roman-to-integer,58.30%,Easy,
String,14,Longest Common Prefix,https://leetcode.com/problems/longest-common-prefix,40.60%,Easy,
String,17,Letter Combinations of a Phone Number,https://leetcode.com/problems/letter-combinations-of-a-phone-number,55.40%,Medium,
String,20,Valid Parentheses,https://leetcode.com/problems/valid-parentheses,40.70%,Easy,
String,22,Generate Parentheses,https://leetcode.com/problems/generate-parentheses,71.70%,Medium,
String,28,Find the Index of the First Occurrence in a String,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,37.40%,Medium,
String,30,Substring with Concatenation of All Words,https://leetcode.com/problems/substring-with-concatenation-of-all-words,30.80%,Hard,
String,32,Longest Valid Parentheses,https://leetcode.com/problems/longest-valid-parentheses,32.60%,Hard,
String,38,Count and Say,https://leetcode.com/problems/count-and-say,49.70%,Medium,
String,43,Multiply Strings,https://leetcode.com/problems/multiply-strings,38.70%,Medium,
String,44,Wildcard Matching,https://leetcode.com/problems/wildcard-matching,26.80%,Hard,
String,49,Group Anagrams,https://leetcode.com/problems/group-anagrams,65.80%,Medium,
String,58,Length of Last Word,https://leetcode.com/problems/length-of-last-word,40.10%,Easy,
String,65,Valid Number,https://leetcode.com/problems/valid-number,18.60%,Hard,
String,67,Add Binary,https://leetcode.com/problems/add-binary,51.20%,Easy,
String,68,Text Justification,https://leetcode.com/problems/text-justification,36.50%,Hard,
String,71,Simplify Path,https://leetcode.com/problems/simplify-path,39.20%,Medium,
String,72,Edit Distance,https://leetcode.com/problems/edit-distance,52.50%,Hard,
String,76,Minimum Window Substring,https://leetcode.com/problems/minimum-window-substring,39.90%,Hard,
String,87,Scramble String,https://leetcode.com/problems/scramble-string,36.10%,Hard,
String,91,Decode Ways,https://leetcode.com/problems/decode-ways,32.10%,Medium,
String,93,Restore IP Addresses,https://leetcode.com/problems/restore-ip-addresses,43.20%,Medium,
String,97,Interleaving String,https://leetcode.com/problems/interleaving-string,37.10%,Medium,
String,115,Distinct Subsequences,https://leetcode.com/problems/distinct-subsequences,43.60%,Hard,
String,125,Valid Palindrome,https://leetcode.com/problems/valid-palindrome,43.40%,Easy,
String,126,Word Ladder II,https://leetcode.com/problems/word-ladder-ii,27.60%,Hard,
String,127,Word Ladder,https://leetcode.com/problems/word-ladder,36.50%,Hard,
String,131,Palindrome Partitioning,https://leetcode.com/problems/palindrome-partitioning,62.10%,Medium,
String,132,Palindrome Partitioning II,https://leetcode.com/problems/palindrome-partitioning-ii,33.60%,Hard,
String,139,Word Break,https://leetcode.com/problems/word-break,45.30%,Medium,
String,140,Word Break II,https://leetcode.com/problems/word-break-ii,44.10%,Hard,
String,151,Reverse Words in a String,https://leetcode.com/problems/reverse-words-in-a-string,30.10%,Medium,
String,157,Read N Characters Given Read4,https://leetcode.com/problems/read-n-characters-given-read4,40.70%,Easy,
String,158,Read N Characters Given read4 II - Call Multiple Times,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times,41.40%,Hard,
String,159,Longest Substring with At Most Two Distinct Characters,https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters,53.50%,Medium,
String,161,One Edit Distance,https://leetcode.com/problems/one-edit-distance,34.10%,Medium,
String,165,Compare Version Numbers,https://leetcode.com/problems/compare-version-numbers,35.30%,Medium,
String,166,Fraction to Recurring Decimal,https://leetcode.com/problems/fraction-to-recurring-decimal,24.00%,Medium,
String,168,Excel Sheet Column Title,https://leetcode.com/problems/excel-sheet-column-title,34.60%,Easy,
String,171,Excel Sheet Column Number,https://leetcode.com/problems/excel-sheet-column-number,61.20%,Easy,
String,179,Largest Number,https://leetcode.com/problems/largest-number,33.90%,Medium,
String,186,Reverse Words in a String II,https://leetcode.com/problems/reverse-words-in-a-string-ii,52.20%,Medium,
String,187,Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences,46.00%,Medium,
String,205,Isomorphic Strings,https://leetcode.com/problems/isomorphic-strings,42.50%,Easy,
String,208,Implement Trie (Prefix Tree),https://leetcode.com/problems/implement-trie-prefix-tree,60.60%,Medium,
String,211,Design Add and Search Words Data Structure,https://leetcode.com/problems/design-add-and-search-words-data-structure,43.30%,Medium,
String,212,Word Search II,https://leetcode.com/problems/word-search-ii,37.00%,Hard,
String,214,Shortest Palindrome,https://leetcode.com/problems/shortest-palindrome,32.10%,Hard,
String,224,Basic Calculator,https://leetcode.com/problems/basic-calculator,41.10%,Hard,
String,227,Basic Calculator II,https://leetcode.com/problems/basic-calculator-ii,42.10%,Medium,
String,241,Different Ways to Add Parentheses,https://leetcode.com/problems/different-ways-to-add-parentheses,63.00%,Medium,
String,242,Valid Anagram,https://leetcode.com/problems/valid-anagram,62.70%,Easy,
String,243,Shortest Word Distance,https://leetcode.com/problems/shortest-word-distance,64.90%,Easy,
String,244,Shortest Word Distance II,https://leetcode.com/problems/shortest-word-distance-ii,60.60%,Medium,
String,245,Shortest Word Distance III,https://leetcode.com/problems/shortest-word-distance-iii,57.40%,Medium,
String,246,Strobogrammatic Number,https://leetcode.com/problems/strobogrammatic-number,47.60%,Easy,
String,247,Strobogrammatic Number II,https://leetcode.com/problems/strobogrammatic-number-ii,51.40%,Medium,
String,248,Strobogrammatic Number III,https://leetcode.com/problems/strobogrammatic-number-iii,41.70%,Hard,
String,249,Group Shifted Strings,https://leetcode.com/problems/group-shifted-strings,64.20%,Medium,
String,257,Binary Tree Paths,https://leetcode.com/problems/binary-tree-paths,60.40%,Easy,
String,266,Palindrome Permutation,https://leetcode.com/problems/palindrome-permutation,65.80%,Easy,
String,267,Palindrome Permutation II,https://leetcode.com/problems/palindrome-permutation-ii,40.40%,Medium,
String,269,Alien Dictionary,https://leetcode.com/problems/alien-dictionary,35.20%,Hard,
String,271,Encode and Decode Strings,https://leetcode.com/problems/encode-and-decode-strings,41.10%,Medium,
String,273,Integer to English Words,https://leetcode.com/problems/integer-to-english-words,29.80%,Hard,
String,282,Expression Add Operators,https://leetcode.com/problems/expression-add-operators,39.20%,Hard,
String,288,Unique Word Abbreviation,https://leetcode.com/problems/unique-word-abbreviation,25.20%,Medium,
String,290,Word Pattern,https://leetcode.com/problems/word-pattern,40.40%,Easy,
String,291,Word Pattern II,https://leetcode.com/problems/word-pattern-ii,46.80%,Medium,
String,293,Flip Game,https://leetcode.com/problems/flip-game,62.90%,Easy,
String,297,Serialize and Deserialize Binary Tree,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,54.80%,Hard,
String,299,Bulls and Cows,https://leetcode.com/problems/bulls-and-cows,48.40%,Medium,
String,301,Remove Invalid Parentheses,https://leetcode.com/problems/remove-invalid-parentheses,47.00%,Hard,
String,306,Additive Number,https://leetcode.com/problems/additive-number,30.90%,Medium,
String,316,Remove Duplicate Letters,https://leetcode.com/problems/remove-duplicate-letters,44.40%,Medium,
String,318,Maximum Product of Word Lengths,https://leetcode.com/problems/maximum-product-of-word-lengths,60.10%,Medium,
String,320,Generalized Abbreviation,https://leetcode.com/problems/generalized-abbreviation,57.20%,Medium,
String,331,Verify Preorder Serialization of a Binary Tree,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree,44.20%,Medium,
String,336,Palindrome Pairs,https://leetcode.com/problems/palindrome-pairs,35.20%,Hard,
String,340,Longest Substring with At Most K Distinct Characters,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,47.80%,Medium,
String,344,Reverse String,https://leetcode.com/problems/reverse-string,76.00%,Easy,
String,345,Reverse Vowels of a String,https://leetcode.com/problems/reverse-vowels-of-a-string,47.60%,Easy,
String,358,Rearrange String k Distance Apart,https://leetcode.com/problems/rearrange-string-k-distance-apart,37.50%,Hard,
String,383,Ransom Note,https://leetcode.com/problems/ransom-note,57.60%,Easy,
String,385,Mini Parser,https://leetcode.com/problems/mini-parser,36.40%,Medium,
String,387,First Unique Character in a String,https://leetcode.com/problems/first-unique-character-in-a-string,58.80%,Easy,
String,388,Longest Absolute File Path,https://leetcode.com/problems/longest-absolute-file-path,46.50%,Medium,
String,389,Find the Difference,https://leetcode.com/problems/find-the-difference,60.40%,Easy,
String,392,Is Subsequence,https://leetcode.com/problems/is-subsequence,49.50%,Easy,
String,394,Decode String,https://leetcode.com/problems/decode-string,57.40%,Medium,
String,395,Longest Substring with At Least K Repeating Characters,https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters,44.80%,Medium,
String,402,Remove K Digits,https://leetcode.com/problems/remove-k-digits,30.50%,Medium,
String,408,Valid Word Abbreviation,https://leetcode.com/problems/valid-word-abbreviation,34.90%,Easy,
String,409,Longest Palindrome,https://leetcode.com/problems/longest-palindrome,54.60%,Easy,
String,411,Minimum Unique Word Abbreviation,https://leetcode.com/problems/minimum-unique-word-abbreviation,39.20%,Hard,
String,412,Fizz Buzz,https://leetcode.com/problems/fizz-buzz,68.50%,Easy,
String,415,Add Strings,https://leetcode.com/problems/add-strings,52.50%,Easy,
String,418,Sentence Screen Fitting,https://leetcode.com/problems/sentence-screen-fitting,35.60%,Medium,
String,420,Strong Password Checker,https://leetcode.com/problems/strong-password-checker,14.30%,Hard,
String,423,Reconstruct Original Digits from English,https://leetcode.com/problems/reconstruct-original-digits-from-english,51.30%,Medium,
String,424,Longest Repeating Character Replacement,https://leetcode.com/problems/longest-repeating-character-replacement,51.40%,Medium,
String,425,Word Squares,https://leetcode.com/problems/word-squares,52.60%,Hard,
String,433,Minimum Genetic Mutation,https://leetcode.com/problems/minimum-genetic-mutation,48.00%,Medium,
